order_id,user_id,order_date,amount,discount_applied,is_successful
O7163,U1134,2023-05-14,1986.56,19.84,1
O7164,U1009,2024-03-11,3479.94,33.77,1
O7165,U1280,2024-02-04,2410.95,453.42,0
O7166,U1961,2024-03-25,2605.12,100.95,1
O7167,U2170,2023-07-19,613.45,98.02,1
O7168,U1440,2023-11-08,2764.62,202.61,1
O7169,U1904,2023-11-16,2923.39,316.79,1
O7170,U1900,2023-11-03,4934.03,481.17,1
O7171,U2005,2024-03-29,625.33,41.82,1
O7172,U1597,2024-06-18,2918.73,219.67,1
O7173,U1482,2023-06-06,840.2,43.99,1
O7174,U1803,2024-01-31,1240.32,200.93,1
O7175,U1206,2023-11-30,4609.77,548.84,1
O7176,U1861,2023-01-02,2973.52,117.06,1
O7177,U1326,2024-02-02,1090.8,42.82,1
O7178,U1306,2024-03-17,871.62,141.71,1
O7179,U2049,2023-05-19,1333.06,29.71,1
O7180,U1711,2023-05-29,444.39,68.18,1
O7181,U2105,2023-04-23,348.56,45.92,1
O7182,U1910,2023-09-02,3735.42,518.74,1
O7183,U1374,2023-10-19,3966.82,78.15,1
O7184,U1332,2023-12-16,2829.62,535.13,1
O7185,U2198,2024-02-13,3859.52,679.04,0
O7186,U1479,2023-03-03,1030.64,155.66,1
O7187,U2165,2024-04-01,3910.34,656.08,1
O7188,U1209,2024-06-06,1911.49,330.71,1
O7189,U1512,2023-02-08,2339.49,371.01,1
O7190,U1592,2023-08-23,506.35,2.07,1
O7191,U2124,2023-12-30,3175.85,444.89,0
O7192,U1565,2024-02-08,3131.54,598.08,1
O7193,U2056,2024-03-21,3566.84,242.34,1
O7194,U2126,2024-04-30,397.77,78.28,1
O7195,U1587,2023-06-05,4458.47,118.79,1
O7196,U2009,2023-02-10,3140.11,569.61,1
O7197,U1753,2024-01-19,2430.54,426.46,1
O7198,U1320,2023-02-05,4444.59,782.27,1
O7199,U1657,2023-08-28,2133.56,234.2,1
O7200,U2074,2023-02-23,2814.73,243.27,0
O7201,U1451,2023-11-17,4574.31,688.1,1
O7202,U1503,2023-06-30,255.83,27.6,1
O7203,U2001,2024-02-27,2313.95,36.62,1
O7204,U2170,2023-10-03,4627.88,906.94,1
O7205,U1157,2023-03-13,1914.17,241.82,0
O7206,U1220,2023-06-03,3542.64,513.72,1
O7207,U1910,2023-07-18,4486.84,359.06,1
O7208,U1105,2024-02-24,3263.33,501.33,1
O7209,U1309,2024-05-23,712.52,136.43,0
O7210,U1570,2024-04-10,4663.05,769.78,1
O7211,U2190,2024-03-15,2405.84,175.47,1
O7212,U1928,2023-03-08,2215.6,103.19,1
O7213,U1317,2024-01-01,752.12,101.7,0
O7214,U1746,2023-12-07,3489.16,309.92,1
O7215,U1693,2024-03-30,2098.02,278.87,1
O7216,U1251,2023-04-24,897.19,153.0,1
O7217,U1015,2023-02-07,4363.64,366.0,1
O7218,U1656,2023-11-21,1795.1,87.54,1
O7219,U1516,2023-01-21,2462.64,354.33,1
O7220,U1407,2023-07-28,2700.95,85.28,1
O7221,U1920,2023-01-10,2429.51,439.27,1
O7222,U1439,2023-08-21,1824.73,238.47,1
O7223,U1360,2023-10-20,919.39,102.71,1
O7224,U1513,2023-05-13,1309.84,39.4,1
O7225,U1025,2023-04-10,3745.09,46.82,1
O7226,U1812,2023-07-26,2485.26,467.36,1
O7227,U1250,2024-03-17,2658.58,312.59,1
O7228,U1497,2023-08-05,2962.37,417.16,1
O7229,U1703,2023-09-24,1035.64,129.96,1
O7230,U2022,2023-03-21,754.84,84.34,1
O7231,U1113,2023-08-12,3813.77,200.5,1
O7232,U1127,2024-01-12,2808.1,297.56,0
O7233,U1013,2023-09-15,4356.77,640.74,1
O7234,U1189,2023-07-23,4074.43,445.74,1
O7235,U1944,2023-08-13,736.15,108.93,1
O7236,U1669,2023-04-15,2878.23,189.17,1
O7237,U1848,2023-05-24,1026.12,50.57,1
O7238,U1559,2023-01-27,3407.75,659.3,1
O7239,U2160,2023-09-08,4724.73,522.52,1
O7240,U2114,2023-08-29,1290.99,50.75,1
O7241,U1912,2024-06-17,2484.61,332.22,1
O7242,U1470,2023-12-01,3752.36,44.28,1
O7243,U2125,2023-06-15,3101.41,515.62,0
O7244,U2199,2024-06-27,3051.24,207.21,1
O7245,U2031,2023-03-11,1487.34,153.93,1
O7246,U1024,2023-11-28,4729.35,316.19,1
O7247,U1716,2023-12-17,2111.62,115.79,1
O7248,U1616,2023-05-17,4243.69,745.69,1
O7249,U1947,2023-07-23,356.34,29.58,1
O7250,U1801,2023-10-28,2369.73,131.7,1
O7251,U2073,2024-05-05,393.49,65.69,0
O7252,U2086,2023-02-15,4845.74,898.3,1
O7253,U2107,2023-04-22,3058.54,379.59,1
O7254,U1553,2024-03-29,2167.81,84.81,1
O7255,U1932,2024-05-15,3883.27,444.46,1
O7256,U1490,2024-06-06,192.8,9.8,1
O7257,U1918,2023-02-11,656.01,110.22,1
O7258,U1407,2024-04-09,2206.24,4.82,1
O7259,U1553,2023-04-22,2972.7,58.32,1
O7260,U2009,2024-04-24,204.59,13.57,1
O7261,U2186,2024-04-03,1160.78,4.75,1
O7262,U1106,2023-06-27,2491.13,34.69,1
O7263,U1467,2024-03-08,914.04,158.2,1
O7264,U1650,2024-01-12,2482.21,140.15,1
O7265,U2154,2023-01-10,1321.13,33.92,1
O7266,U1151,2023-04-30,1180.18,164.66,1
O7267,U2040,2024-03-12,3119.53,568.59,1
O7268,U1139,2024-02-19,2223.53,13.44,1
O7269,U1967,2023-01-15,3117.15,192.33,1
O7270,U2191,2023-11-26,4922.07,488.2,1
O7271,U1517,2023-04-01,4627.67,515.92,1
O7272,U2039,2023-09-20,1816.67,288.97,1
O7273,U1798,2024-06-04,4890.43,72.41,1
O7274,U1079,2023-12-24,1078.2,188.1,0
O7275,U1019,2024-01-08,1187.78,118.04,1
O7276,U1585,2023-07-07,4497.02,575.87,1
O7277,U1434,2023-02-12,3467.22,45.77,1
O7278,U1102,2024-04-27,3653.27,426.03,1
O7279,U1475,2023-10-04,1835.03,131.26,1
O7280,U1459,2023-01-28,4205.85,811.04,1
O7281,U1345,2024-02-02,2328.14,139.91,1
O7282,U1660,2023-09-13,3687.47,453.44,1
O7283,U1269,2023-11-21,3664.29,434.81,1
O7284,U1160,2024-03-27,4368.85,736.15,1
O7285,U1373,2024-05-07,582.29,21.66,1
O7286,U1284,2024-04-08,1250.21,213.89,0
O7287,U1330,2023-05-23,4562.72,182.13,1
O7288,U2081,2024-03-08,647.07,129.34,1
O7289,U1225,2024-01-25,2854.1,110.08,1
O7290,U2123,2023-07-14,1762.17,36.55,1
O7291,U2008,2024-06-03,564.23,87.82,1
O7292,U1314,2023-11-02,3254.81,208.75,1
O7293,U1384,2023-11-18,2322.86,298.86,1
O7294,U1433,2024-01-11,1622.31,23.19,1
O7295,U1238,2023-07-24,4416.18,575.54,1
O7296,U1692,2024-04-29,3129.62,247.2,1
O7297,U1634,2023-09-26,1554.11,18.79,1
O7298,U1937,2024-05-14,3062.27,185.49,1
O7299,U1169,2023-12-16,939.87,91.22,1
O7300,U1172,2023-04-23,163.65,15.26,1
O7301,U1890,2023-12-26,1770.86,14.32,1
O7302,U1756,2023-08-31,147.55,19.31,1
O7303,U1013,2023-01-27,2175.31,325.85,1
O7304,U1710,2023-06-16,1024.64,10.34,0
O7305,U1278,2023-01-23,3244.74,103.65,1
O7306,U1570,2024-04-21,4513.48,8.67,1
O7307,U1320,2024-06-18,4696.93,933.74,1
O7308,U2026,2023-11-20,338.02,5.09,1
O7309,U1826,2024-05-09,775.24,52.13,1
O7310,U2148,2023-08-31,789.86,8.44,1
O7311,U1045,2024-06-24,1654.44,245.36,1
O7312,U2126,2024-03-29,1682.91,21.84,1
O7313,U2166,2023-08-20,884.16,107.15,1
O7314,U1566,2024-01-20,1601.38,31.71,0
O7315,U1257,2023-04-29,3719.87,689.26,1
O7316,U1055,2024-05-16,2234.89,152.66,1
O7317,U2064,2023-08-08,3188.65,314.36,1
O7318,U1962,2024-06-17,3839.13,104.43,1
O7319,U2066,2023-06-26,2339.62,269.94,1
O7320,U1393,2023-09-14,2825.93,98.51,0
O7321,U1516,2024-06-16,180.82,9.59,1
O7322,U1823,2024-05-29,3160.54,75.44,1
O7323,U1721,2023-03-04,567.05,54.19,1
O7324,U1568,2024-04-07,4247.48,27.51,1
O7325,U1155,2024-03-04,4434.54,714.04,0
O7326,U2054,2023-05-06,1852.64,70.87,1
O7327,U1877,2023-11-15,3659.64,489.98,1
O7328,U1854,2023-01-07,667.14,3.46,1
O7329,U1430,2023-01-22,4812.49,510.21,1
O7330,U1249,2024-04-16,3673.48,492.98,1
O7331,U1907,2024-02-20,1759.59,219.06,1
O7332,U1607,2023-10-23,4487.68,501.4,1
O7333,U2139,2024-05-27,1742.9,3.75,1
O7334,U2004,2023-06-16,430.72,68.8,1
O7335,U1419,2023-01-28,1604.53,29.48,1
O7336,U1034,2024-06-16,3300.97,368.08,1
O7337,U1835,2023-01-18,3594.42,204.88,1
O7338,U1321,2023-02-27,4079.14,449.02,1
O7339,U1475,2023-11-09,1180.7,39.66,1
O7340,U1750,2024-02-05,1230.07,239.89,1
O7341,U1407,2024-05-12,2161.31,217.78,1
O7342,U1717,2023-05-12,4130.97,418.89,1
O7343,U1702,2023-10-16,2419.12,442.72,1
O7344,U1350,2023-12-31,4794.34,774.37,0
O7345,U1724,2023-11-17,1265.51,213.18,1
O7346,U1469,2024-01-07,253.05,46.06,1
O7347,U1517,2023-03-15,1025.29,117.87,1
O7348,U1061,2024-04-27,3235.95,177.42,1
O7349,U1514,2023-09-12,724.78,70.3,1
O7350,U1270,2023-01-03,1010.25,152.28,1
O7351,U1280,2023-07-10,704.86,20.37,0
O7352,U1927,2023-01-09,3320.81,103.68,1
O7353,U1282,2024-06-21,2557.48,273.0,1
O7354,U1970,2023-03-02,3422.72,681.43,1
O7355,U1888,2023-02-01,383.67,27.02,1
O7356,U1125,2024-03-09,4248.37,97.41,0
O7357,U2073,2023-10-22,635.3,3.07,1
O7358,U1790,2024-05-22,2422.28,311.39,1
O7359,U1690,2023-07-12,4479.43,217.01,1
O7360,U1804,2023-07-16,3356.49,325.14,1
O7361,U1420,2024-02-17,3682.73,107.09,1
O7362,U1905,2023-12-09,3591.45,627.11,1
O7363,U1965,2023-06-14,4306.17,443.38,1
O7364,U1039,2023-10-01,3550.53,158.67,1
O7365,U1183,2024-03-25,4832.81,284.9,1
O7366,U1383,2023-08-06,2816.34,29.86,1
O7367,U2096,2024-03-22,3052.9,54.24,1
O7368,U1169,2024-06-19,362.47,63.75,1
O7369,U1212,2024-04-30,1567.11,103.15,1
O7370,U1268,2024-04-05,3883.26,495.56,1
O7371,U2015,2023-01-10,4456.6,224.04,1
O7372,U1227,2023-02-04,949.1,38.06,1
O7373,U1791,2023-06-13,2851.32,163.33,1
O7374,U1161,2023-03-12,2021.35,244.16,1
O7375,U2005,2024-04-27,3294.54,160.75,1
O7376,U2130,2023-08-27,3421.32,48.6,1
O7377,U1458,2024-03-13,3313.87,385.68,1
O7378,U1499,2024-03-18,3588.45,323.3,1
O7379,U1867,2024-06-24,2644.9,258.87,1
O7380,U1453,2023-03-15,3043.96,45.89,1
O7381,U1170,2023-12-24,4803.94,260.9,1
O7382,U1767,2024-05-11,3792.76,217.31,0
O7383,U1995,2023-01-24,4415.91,791.24,1
O7384,U1175,2024-05-23,577.77,94.3,1
O7385,U1990,2023-10-25,3045.03,553.61,1
O7386,U1971,2023-07-06,1294.22,136.13,1
O7387,U1415,2023-08-29,4463.21,221.77,1
O7388,U1299,2023-07-23,221.05,14.62,1
O7389,U1910,2024-02-15,839.58,155.4,1
O7390,U1102,2024-04-18,916.38,167.68,1
O7391,U1496,2023-05-06,4414.48,632.97,1
O7392,U2025,2023-12-14,948.68,133.44,1
O7393,U1207,2024-06-17,2233.44,165.03,1
O7394,U1733,2024-02-04,1147.27,60.54,1
O7395,U2100,2024-05-18,1481.56,39.64,1
O7396,U1417,2023-10-27,2968.99,350.38,1
O7397,U1411,2023-09-18,798.5,120.56,1
O7398,U2197,2023-06-10,2105.35,369.1,1
O7399,U1628,2023-09-18,1567.61,65.93,1
O7400,U1514,2023-04-25,4544.37,769.78,1
O7401,U1631,2023-12-12,3312.82,632.87,1
O7402,U2085,2024-02-04,153.3,18.26,1
O7403,U1928,2024-05-17,3945.24,133.41,1
O7404,U1797,2024-05-26,1653.12,249.69,1
O7405,U1827,2023-01-25,3968.71,154.5,1
O7406,U1693,2024-04-15,4176.62,19.47,1
O7407,U1214,2024-04-14,2612.79,213.34,1
O7408,U1720,2023-11-28,4247.64,146.1,0
O7409,U1621,2024-05-02,757.41,30.55,1
O7410,U1535,2024-02-27,3436.36,542.95,1
O7411,U1094,2023-06-05,162.27,14.47,1
O7412,U1733,2024-05-14,2910.69,557.44,1
O7413,U1932,2023-12-24,2658.76,367.32,1
O7414,U1613,2023-08-22,3853.14,534.17,1
O7415,U1949,2024-03-28,4189.79,318.55,0
O7416,U1344,2023-08-26,2044.0,285.24,1
O7417,U1788,2024-02-22,3398.5,303.46,1
O7418,U1875,2023-05-03,990.77,189.13,1
O7419,U1534,2023-12-28,4925.9,486.29,1
O7420,U1839,2024-05-08,4256.35,546.36,1
O7421,U1517,2023-02-28,1337.55,93.26,1
O7422,U1062,2024-02-10,3963.08,732.44,1
O7423,U1341,2023-12-24,4166.33,624.42,1
O7424,U1254,2023-03-30,1800.01,134.32,1
O7425,U1703,2023-07-01,3120.31,87.84,0
O7426,U2136,2023-05-08,3188.1,258.4,1
O7427,U1529,2023-01-12,3883.17,206.77,0
O7428,U1985,2024-04-25,4604.48,201.46,1
O7429,U1407,2023-08-31,2957.11,465.83,1
O7430,U1110,2023-06-04,3163.92,293.48,1
O7431,U1791,2023-06-10,3409.35,262.72,1
O7432,U1221,2023-09-28,4577.51,209.2,0
O7433,U1069,2023-07-17,3477.28,421.17,1
O7434,U2072,2023-11-17,498.77,81.61,0
O7435,U1361,2023-01-17,4228.7,56.56,1
O7436,U2191,2023-01-25,1985.7,376.93,1
O7437,U1471,2024-03-03,2768.13,96.83,1
O7438,U1482,2024-04-10,4666.79,599.26,1
O7439,U1635,2024-04-20,2136.69,49.4,1
O7440,U1700,2024-06-28,3697.79,431.99,1
O7441,U1978,2023-07-15,2585.54,156.91,1
O7442,U1006,2024-06-15,644.64,106.78,1
O7443,U1730,2023-05-25,546.27,28.9,1
O7444,U1980,2024-03-09,3645.21,351.29,1
O7445,U1774,2023-04-14,3108.07,241.74,1
O7446,U1780,2023-10-24,1831.38,89.18,1
O7447,U1408,2024-04-11,1212.52,29.78,1
O7448,U1898,2023-11-05,2245.89,11.29,1
O7449,U1395,2023-03-30,296.0,26.26,1
O7450,U1390,2024-01-12,1307.96,151.17,1
O7451,U1540,2023-03-23,1423.45,87.91,0
O7452,U1337,2024-05-07,3974.98,293.64,1
O7453,U2164,2023-01-15,959.42,144.6,1
O7454,U1116,2023-07-21,1722.24,310.75,1
O7455,U1147,2023-06-08,104.57,12.93,1
O7456,U1929,2024-01-02,1769.07,330.19,1
O7457,U1819,2024-05-25,4363.86,49.14,1
O7458,U1586,2024-05-01,1833.6,200.84,1
O7459,U1088,2023-04-12,4971.46,782.99,1
O7460,U2062,2023-01-20,4922.96,451.77,0
O7461,U1392,2023-10-08,588.76,117.07,1
O7462,U1246,2024-02-06,1061.16,88.89,1
O7463,U1072,2023-04-04,143.57,5.74,1
O7464,U1211,2024-01-16,1050.18,158.05,1
O7465,U1282,2024-04-04,4875.98,21.36,1
O7466,U1669,2024-02-23,4476.2,455.51,1
O7467,U1835,2023-07-17,3953.13,753.12,1
O7468,U1590,2023-03-29,3045.53,234.25,1
O7469,U2115,2023-11-16,4074.41,660.05,1
O7470,U1535,2023-09-27,2248.94,174.99,1
O7471,U1059,2024-01-04,2528.32,84.11,0
O7472,U1344,2023-03-06,3876.6,153.33,0
O7473,U1660,2024-05-07,2135.09,230.19,1
O7474,U1705,2023-07-21,2691.45,124.86,1
O7475,U1670,2024-01-20,717.58,38.37,1
O7476,U1710,2023-03-26,2382.78,364.46,1
O7477,U1822,2023-08-29,585.93,76.21,1
O7478,U1367,2024-04-19,2639.84,326.68,1
O7479,U2145,2024-01-10,2120.7,198.86,1
O7480,U2164,2024-01-29,4444.63,403.85,1
O7481,U1414,2024-04-21,3472.01,505.8,1
O7482,U1742,2024-01-28,2718.76,439.42,0
O7483,U2060,2023-11-27,3720.72,445.1,1
O7484,U1835,2024-03-22,1809.48,42.87,1
O7485,U1780,2023-08-12,4932.11,631.28,0
O7486,U1622,2024-06-22,2432.35,481.87,1
O7487,U1775,2023-10-03,4996.98,920.9,1
O7488,U2067,2023-01-25,712.36,46.99,1
O7489,U1238,2023-04-06,2577.75,412.49,1
O7490,U1284,2024-01-20,4622.81,114.34,1
O7491,U1009,2023-06-10,817.45,144.58,1
O7492,U1748,2023-09-03,1678.18,281.48,1
O7493,U1661,2024-05-02,3881.84,406.22,1
O7494,U2091,2023-08-17,1797.44,135.31,1
O7495,U1354,2024-04-03,1297.07,238.67,1
O7496,U2103,2023-07-04,2265.27,440.03,1
O7497,U1033,2024-03-22,3579.57,326.37,1
O7498,U1814,2023-05-29,1894.19,1.69,0
O7499,U1164,2024-04-27,3675.63,452.99,1
O7500,U1826,2023-04-11,561.37,106.92,1
O7501,U2103,2023-03-04,3084.31,201.04,1
O7502,U1895,2023-03-03,3956.94,512.86,1
O7503,U1486,2023-07-05,1300.94,191.33,0
O7504,U1883,2024-05-17,3496.63,167.98,1
O7505,U1696,2023-09-19,3634.86,700.13,1
O7506,U1167,2024-05-03,1148.75,16.02,1
O7507,U1348,2023-01-24,4238.98,120.15,1
O7508,U1950,2023-06-23,971.49,76.62,1
O7509,U1137,2024-05-15,1547.29,209.47,1
O7510,U1195,2023-08-17,4990.92,567.66,1
O7511,U1922,2023-09-06,1197.26,66.85,1
O7512,U1032,2023-12-10,2741.32,134.0,1
O7513,U1595,2024-03-23,2968.71,148.2,1
O7514,U1285,2024-01-28,3926.45,686.0,1
O7515,U1284,2023-09-21,846.01,123.09,0
O7516,U1869,2024-01-21,4115.44,486.39,1
O7517,U1918,2023-10-11,744.82,57.38,1
O7518,U1417,2023-08-04,2558.75,321.34,1
O7519,U1172,2023-06-28,825.79,144.91,1
O7520,U1055,2023-01-10,1007.62,44.84,1
O7521,U1967,2023-02-26,3198.53,529.29,1
O7522,U1839,2023-01-22,3158.24,617.72,1
O7523,U1400,2023-03-15,1500.52,137.53,1
O7524,U1502,2023-09-12,2008.85,64.29,1
O7525,U1445,2023-07-26,2782.33,304.94,1
O7526,U1526,2023-12-18,4988.07,279.02,1
O7527,U2194,2024-03-28,1821.25,29.58,0
O7528,U1689,2023-06-11,1281.92,135.89,1
O7529,U1699,2024-03-25,839.76,3.54,0
O7530,U1783,2024-04-12,3586.17,161.13,1
O7531,U1272,2023-08-14,2307.23,427.66,1
O7532,U1032,2023-01-17,4431.2,92.7,1
O7533,U1632,2024-02-05,1630.31,298.15,1
O7534,U1020,2023-03-27,1712.25,291.21,1
O7535,U1453,2023-12-10,2846.47,477.83,1
O7536,U1387,2023-05-17,4084.63,346.04,1
O7537,U1080,2023-01-14,678.77,135.71,1
O7538,U1144,2024-06-01,1610.85,253.32,1
O7539,U1454,2024-02-01,1568.33,188.43,1
O7540,U1127,2023-09-10,4380.8,591.81,1
O7541,U1117,2024-02-01,2382.16,435.12,1
O7542,U2178,2023-03-11,3297.27,579.82,1
O7543,U1581,2024-02-23,2838.81,22.4,1
O7544,U1056,2024-01-29,1799.23,23.24,1
O7545,U1229,2024-05-19,4223.69,398.67,1
O7546,U1845,2024-05-11,981.33,59.62,1
O7547,U1079,2024-03-20,2743.24,503.97,1
O7548,U1900,2024-05-23,830.76,128.74,1
O7549,U1693,2023-07-23,2785.49,216.97,1
O7550,U1995,2023-02-26,4933.84,205.4,1
O7551,U1613,2023-05-09,600.84,108.43,1
O7552,U1033,2024-06-06,3106.15,548.42,1
O7553,U1222,2024-02-11,4614.55,558.45,0
O7554,U1276,2023-07-24,3631.12,418.65,1
O7555,U1761,2023-09-08,4847.72,292.24,0
O7556,U1059,2023-12-04,2112.8,212.35,1
O7557,U1934,2023-08-18,4572.02,742.37,1
O7558,U1351,2024-02-10,2307.23,443.54,1
O7559,U1722,2023-06-30,3144.29,592.03,1
O7560,U2104,2023-01-08,1933.75,251.41,1
O7561,U1078,2023-07-19,2046.57,3.68,1
O7562,U1033,2023-10-03,3171.85,595.81,1
O7563,U1041,2023-12-07,634.14,119.3,1
O7564,U1199,2023-12-16,116.02,14.49,1
O7565,U2142,2024-04-25,931.01,50.55,1
O7566,U1857,2023-05-27,2303.44,192.41,1
O7567,U1933,2023-12-26,4021.64,681.96,1
O7568,U1739,2023-09-08,4619.37,922.4,1
O7569,U1682,2023-09-27,483.69,81.51,0
O7570,U1322,2023-08-29,2937.72,152.7,1
O7571,U1515,2024-04-19,4965.51,148.14,0
O7572,U1666,2023-04-09,3159.04,367.17,1
O7573,U1646,2024-05-18,3795.32,325.32,1
O7574,U1667,2023-04-02,2914.25,172.78,1
O7575,U1766,2024-01-23,1135.13,168.92,1
O7576,U1810,2023-01-31,3987.49,147.33,0
O7577,U2148,2024-06-07,2986.9,154.16,1
O7578,U2095,2024-05-10,2834.42,542.66,1
O7579,U1620,2023-04-18,3500.5,639.54,1
O7580,U1258,2024-03-16,3849.1,532.53,1
O7581,U1729,2023-05-17,2643.54,72.71,1
O7582,U2028,2023-01-11,3427.3,362.82,1
O7583,U1439,2023-04-10,1628.86,323.34,1
O7584,U1078,2023-06-05,1811.87,14.37,1
O7585,U1259,2024-06-13,3156.55,183.01,1
O7586,U1848,2023-02-16,2757.09,299.62,1
O7587,U1647,2023-08-31,1381.21,136.78,1
O7588,U1000,2024-03-30,4417.42,445.58,1
O7589,U1674,2023-02-07,3796.25,53.69,1
O7590,U1137,2023-09-13,677.19,20.5,1
O7591,U1248,2024-04-15,4636.43,495.06,1
O7592,U2095,2024-06-16,3399.44,426.16,1
O7593,U1889,2023-07-08,2022.39,379.08,1
O7594,U2040,2024-05-02,1415.84,251.36,1
O7595,U1328,2023-08-31,4397.88,752.73,1
O7596,U2085,2023-10-22,1592.19,99.23,1
O7597,U1140,2023-04-04,2356.44,343.93,1
O7598,U1649,2023-11-06,3010.1,221.55,1
O7599,U1938,2023-03-10,3434.26,565.48,1
O7600,U1903,2023-01-11,1543.29,292.41,1
O7601,U1633,2023-03-14,1880.68,72.37,1
O7602,U1249,2023-09-21,1741.06,25.05,1
O7603,U2109,2023-08-12,463.03,76.72,1
O7604,U1309,2023-04-07,4206.12,443.04,1
O7605,U1772,2024-04-29,4059.08,244.95,1
O7606,U2194,2023-04-17,4581.49,360.27,1
O7607,U1222,2023-01-12,4947.7,914.67,1
O7608,U1261,2024-03-18,403.33,75.82,1
O7609,U2049,2023-12-27,446.91,78.42,1
O7610,U1596,2023-02-28,3239.93,275.28,1
O7611,U1068,2023-02-22,1748.93,267.44,1
O7612,U1589,2023-10-29,1800.58,260.43,1
O7613,U1275,2024-05-29,4396.56,873.07,1
O7614,U1286,2023-09-25,3987.08,712.56,1
O7615,U2114,2023-03-19,639.72,54.09,1
O7616,U1885,2023-10-18,4073.94,486.68,1
O7617,U1332,2023-10-04,2671.45,131.64,1
O7618,U1317,2023-11-20,4001.86,257.44,1
O7619,U1614,2024-01-10,3147.03,474.07,1
O7620,U1448,2023-07-31,4583.86,322.42,1
O7621,U2184,2023-07-23,1195.59,87.79,1
O7622,U2130,2023-07-11,3918.82,162.37,1
O7623,U2091,2023-04-01,2560.37,57.24,0
O7624,U1517,2024-01-28,3752.35,574.9,1
O7625,U1885,2023-05-20,3776.88,474.59,0
O7626,U1372,2023-11-14,3268.47,298.2,1
O7627,U2063,2023-02-02,2414.86,159.28,1
O7628,U2168,2024-03-29,1846.62,233.59,1
O7629,U1388,2023-04-06,1686.36,93.95,1
O7630,U1384,2024-03-09,2543.55,214.81,1
O7631,U1309,2023-04-17,1163.63,100.97,1
O7632,U1025,2024-03-19,822.98,46.93,1
O7633,U1564,2023-09-30,2378.96,452.28,1
O7634,U2021,2023-05-19,1625.68,104.85,1
O7635,U1996,2024-02-04,3037.58,354.94,1
O7636,U2022,2023-11-17,429.94,53.69,0
O7637,U2082,2023-09-13,3404.97,488.66,1
O7638,U1814,2023-08-03,3123.31,510.14,0
O7639,U1883,2023-01-31,4915.4,306.62,1
O7640,U1556,2024-05-19,655.12,124.9,1
O7641,U2183,2024-04-14,2528.99,418.29,1
O7642,U2178,2023-09-22,4642.49,253.71,1
O7643,U1745,2024-02-07,484.87,3.75,1
O7644,U1930,2024-04-09,4107.45,69.19,1
O7645,U2040,2023-10-16,605.24,108.51,1
O7646,U1779,2023-09-16,4130.14,268.96,0
O7647,U1505,2024-01-06,762.57,91.19,1
O7648,U1356,2023-05-19,4971.25,403.36,1
O7649,U1994,2023-07-15,3509.23,41.4,1
O7650,U1931,2023-07-04,684.1,58.94,1
O7651,U1690,2023-08-15,734.09,63.94,1
O7652,U1823,2023-03-20,2396.59,388.82,1
O7653,U2172,2023-08-16,3232.3,394.28,1
O7654,U1706,2023-06-16,913.93,129.67,1
O7655,U1204,2024-06-13,4025.59,285.21,1
O7656,U1540,2024-05-18,349.03,49.4,1
O7657,U1851,2024-06-25,2474.84,117.1,1
O7658,U1009,2023-05-24,4072.65,339.95,1
O7659,U1264,2023-01-26,4100.33,603.86,1
O7660,U1504,2023-08-27,4607.11,789.74,1
O7661,U1098,2024-04-08,2099.9,316.0,1
O7662,U1329,2024-03-29,517.29,68.31,1
O7663,U2142,2023-06-30,4635.38,767.31,1
O7664,U1840,2023-09-08,701.47,102.7,1
O7665,U1831,2024-04-11,4548.24,340.07,1
O7666,U1613,2023-02-17,2255.94,347.37,1
O7667,U1516,2024-06-26,3640.7,615.03,1
O7668,U1850,2024-06-03,843.42,1.78,1
O7669,U1442,2023-06-17,4215.02,77.27,1
O7670,U1945,2024-05-11,1167.84,176.64,1
O7671,U1949,2023-10-31,3426.72,561.2,1
O7672,U1344,2024-05-07,2726.76,532.55,1
O7673,U1542,2023-07-13,2443.13,332.68,1
O7674,U1963,2023-06-13,1422.98,131.26,1
O7675,U2026,2023-03-24,1436.76,199.3,1
O7676,U1671,2023-02-28,3648.05,398.38,1
O7677,U2170,2024-01-14,1150.46,98.39,1
O7678,U1609,2024-03-27,332.55,40.63,1
O7679,U1539,2024-04-22,1758.06,246.75,1
O7680,U1073,2024-05-09,3261.01,407.67,1
O7681,U1442,2023-07-04,2734.15,161.98,1
O7682,U1770,2024-06-07,3402.74,160.05,1
O7683,U1283,2024-06-21,419.64,76.27,1
O7684,U1178,2023-02-06,2788.3,79.76,1
O7685,U2117,2023-05-03,2870.64,32.22,1
O7686,U1415,2023-09-21,2886.55,277.1,1
O7687,U1734,2023-09-11,1134.13,100.42,1
O7688,U2111,2023-08-26,1850.01,203.84,1
O7689,U1577,2023-12-16,1442.13,9.33,1
O7690,U2114,2024-02-24,2491.73,430.52,1
O7691,U1193,2023-08-03,2567.07,412.1,1
O7692,U1288,2023-08-26,3482.5,72.85,1
O7693,U1202,2024-02-22,4065.08,406.25,1
O7694,U1813,2023-10-15,2314.8,308.53,0
O7695,U1510,2023-09-07,1844.93,139.95,1
O7696,U2061,2024-06-12,3388.39,595.41,1
O7697,U1340,2024-06-06,910.63,81.33,1
O7698,U1817,2024-04-28,2545.79,247.31,1
O7699,U1067,2024-06-29,4088.4,799.4,1
O7700,U2185,2024-06-01,1634.64,19.75,1
O7701,U1896,2023-02-09,3218.11,136.61,0
O7702,U2104,2023-04-02,3393.46,488.75,1
O7703,U1530,2024-03-08,3943.11,305.36,1
