user_id,action_date,action_type,feature_name
U1997,2023-11-01,login,Settings
U1997,2023-11-04,login,ExportTool
U1997,2023-11-06,feature_click,FeatureY
U1997,2023-11-17,feature_click,ReportBuilder
U1997,2023-12-11,logout,Settings
U1997,2023-12-22,feature_click,ExportTool
U1997,2024-02-16,feature_click,ChatSupport
U1997,2024-02-29,feature_click,Settings
U1997,2024-03-13,feature_click,Settings
U1997,2024-03-19,login,ChatSupport
U1997,2024-05-01,login,Dashboard
U1997,2024-05-31,login,ExportTool
U1997,2024-06-27,feature_click,
U2129,2023-01-21,login,ChatSupport
U2129,2023-01-30,login,ChatSupport
U2129,2023-02-07,login,ExportTool
U2129,2023-02-13,feature_click,FeatureY
U2129,2023-02-26,feature_click,Dashboard
U2129,2023-03-07,feature_click,FeatureX
U2129,2023-03-27,logout,ReportBuilder
U2129,2023-04-03,feature_click,FeatureY
U2129,2023-04-03,feature_click,Settings
U2129,2023-04-25,feature_click,ChatSupport
U2129,2023-05-04,feature_click,
U2129,2023-05-06,logout,FeatureX
U2129,2023-05-20,feature_click,Dashboard
U2129,2023-05-24,logout,Dashboard
U2129,2023-06-13,logout,Dashboard
U2129,2023-06-30,logout,Settings
U2129,2023-07-26,feature_click,FeatureY
U2129,2023-08-30,feature_click,FeatureX
U2129,2023-08-30,logout,ReportBuilder
U2129,2023-09-01,logout,Settings
U2129,2023-09-15,feature_click,FeatureY
U2129,2023-09-22,login,FeatureY
U2129,2023-10-07,feature_click,ExportTool
U2129,2023-10-12,login,Settings
U2129,2023-11-02,feature_click,Settings
U2129,2023-11-17,login,
U2129,2023-11-18,logout,FeatureX
U2129,2023-12-04,logout,FeatureY
U2129,2024-01-08,login,ExportTool
U2129,2024-02-04,login,
U2129,2024-02-11,feature_click,FeatureY
U2129,2024-02-21,feature_click,FeatureY
U2129,2024-03-08,login,ChatSupport
U2129,2024-03-09,logout,ExportTool
U2129,2024-03-22,logout,ReportBuilder
U2129,2024-05-12,feature_click,FeatureY
U2129,2024-05-23,logout,FeatureX
U2129,2024-05-27,feature_click,Dashboard
U2129,2024-06-18,login,ChatSupport
U2129,2024-06-21,logout,
U1222,2023-01-04,feature_click,
U1222,2023-03-26,logout,ChatSupport
U1222,2023-04-24,feature_click,ChatSupport
U1222,2023-05-14,logout,FeatureX
U1222,2023-06-11,feature_click,Settings
U1222,2023-07-24,login,FeatureY
U1222,2023-09-13,feature_click,ChatSupport
U1222,2023-11-09,feature_click,FeatureY
U1222,2023-11-18,logout,Settings
U1222,2023-11-24,login,Dashboard
U1222,2024-02-15,logout,Settings
U1222,2024-02-25,login,
U1222,2024-06-12,login,ExportTool
U1359,2023-01-15,login,Settings
U1359,2023-02-20,login,ExportTool
U1359,2023-04-02,feature_click,
U1359,2023-05-01,feature_click,ChatSupport
U1359,2023-05-02,feature_click,Settings
U1359,2023-06-02,logout,Settings
U1359,2023-06-24,feature_click,Settings
U1359,2023-09-24,feature_click,ChatSupport
U1359,2024-01-12,feature_click,ChatSupport
U1359,2024-02-15,login,ExportTool
U1359,2024-03-15,feature_click,Settings
U1359,2024-03-21,logout,
U1359,2024-04-09,login,FeatureX
U1359,2024-05-21,logout,
U1359,2024-06-22,login,Dashboard
U1167,2023-01-06,logout,FeatureY
U1167,2023-02-12,login,ExportTool
U1167,2023-02-16,login,FeatureX
U1167,2023-02-23,login,ChatSupport
U1167,2023-03-02,feature_click,ExportTool
U1167,2023-03-16,logout,FeatureX
U1167,2023-04-02,feature_click,ExportTool
U1167,2023-04-08,feature_click,ExportTool
U1167,2023-05-16,logout,FeatureX
U1167,2023-05-16,feature_click,ChatSupport
U1167,2023-05-17,feature_click,
U1167,2023-06-23,login,
U1167,2023-07-03,login,Settings
U1167,2023-08-06,login,Dashboard
U1167,2023-08-29,login,ChatSupport
U1167,2023-09-17,login,
U1167,2023-09-20,feature_click,ChatSupport
U1167,2023-09-24,logout,
U1167,2023-11-06,feature_click,ReportBuilder
U1167,2023-11-21,feature_click,Dashboard
U1167,2023-11-28,feature_click,FeatureX
U1167,2023-12-07,logout,
U1167,2023-12-14,feature_click,
U1167,2023-12-29,login,ChatSupport
U1167,2024-01-15,login,FeatureX
U1167,2024-01-26,login,Settings
U1167,2024-01-28,feature_click,ChatSupport
U1167,2024-02-09,login,ExportTool
U1167,2024-02-12,logout,Settings
U1167,2024-03-09,logout,Dashboard
U1167,2024-04-24,logout,ChatSupport
U1167,2024-04-27,feature_click,ReportBuilder
U1167,2024-05-19,login,
U1167,2024-05-30,logout,ReportBuilder
U1167,2024-05-31,feature_click,Dashboard
U1574,2023-01-06,logout,ReportBuilder
U1574,2023-01-30,logout,FeatureY
U1574,2023-02-14,login,FeatureY
U1574,2023-02-19,feature_click,ChatSupport
U1574,2023-02-26,login,FeatureY
U1574,2023-03-25,login,Dashboard
U1574,2023-04-19,login,ChatSupport
U1574,2023-05-05,feature_click,FeatureY
U1574,2023-05-13,feature_click,ChatSupport
U1574,2023-06-07,login,ExportTool
U1574,2023-08-05,feature_click,FeatureY
U1574,2023-10-03,logout,ExportTool
U1574,2023-10-17,logout,ChatSupport
U1574,2023-11-27,feature_click,ReportBuilder
U1574,2023-11-28,feature_click,Settings
U1574,2023-11-29,feature_click,
U1574,2023-12-04,feature_click,
U1574,2024-01-18,feature_click,FeatureY
U1574,2024-02-08,login,FeatureY
U1574,2024-04-08,feature_click,ChatSupport
U1574,2024-04-09,feature_click,FeatureY
U1574,2024-04-16,login,Dashboard
U1574,2024-05-06,logout,FeatureX
U1286,2023-02-16,login,ReportBuilder
U1286,2023-02-18,logout,
U1286,2023-03-20,login,ChatSupport
U1286,2023-03-23,feature_click,Dashboard
U1286,2023-03-25,login,FeatureY
U1286,2023-03-27,logout,ExportTool
U1286,2023-04-07,feature_click,
U1286,2023-04-21,logout,
U1286,2023-05-11,logout,ExportTool
U1286,2023-06-02,feature_click,ChatSupport
U1286,2023-06-08,login,ChatSupport
U1286,2023-08-18,login,ExportTool
U1286,2023-09-12,logout,ReportBuilder
U1286,2023-09-17,feature_click,Dashboard
U1286,2023-09-18,login,FeatureY
U1286,2023-10-25,login,Dashboard
U1286,2023-10-30,login,
U1286,2023-11-04,feature_click,FeatureY
U1286,2023-11-04,logout,
U1286,2023-12-30,feature_click,FeatureX
U1286,2024-02-27,logout,FeatureY
U1286,2024-03-11,feature_click,ReportBuilder
U1286,2024-03-13,login,ChatSupport
U1286,2024-03-23,login,Settings
U1286,2024-04-20,login,Dashboard
U1286,2024-04-24,logout,Settings
U1286,2024-05-04,login,Settings
U1286,2024-05-22,feature_click,ChatSupport
U1286,2024-05-30,logout,Settings
U1286,2024-06-06,feature_click,Settings
U1286,2024-06-09,login,ExportTool
U1286,2024-06-19,feature_click,ChatSupport
U1286,2024-06-21,feature_click,FeatureY
U1286,2024-06-23,login,ReportBuilder
U2103,2023-01-09,feature_click,
U2103,2023-01-21,logout,ExportTool
U2103,2023-02-22,login,
U2103,2023-04-16,feature_click,
U2103,2023-06-06,logout,
U2103,2023-07-26,login,Dashboard
U2103,2023-09-06,logout,Dashboard
U2103,2023-10-29,feature_click,FeatureX
U2103,2023-12-08,logout,ReportBuilder
U2103,2024-02-06,feature_click,FeatureY
U2103,2024-03-18,feature_click,ReportBuilder
U2103,2024-03-31,feature_click,FeatureX
U2103,2024-04-05,feature_click,FeatureY
U2103,2024-04-27,login,ChatSupport
U2103,2024-05-11,feature_click,Settings
U1402,2023-01-19,login,Dashboard
U1402,2023-02-18,login,FeatureX
U1402,2023-03-30,feature_click,ReportBuilder
U1402,2023-04-14,logout,Settings
U1402,2023-05-13,login,Settings
U1402,2023-05-15,feature_click,ExportTool
U1402,2023-06-10,feature_click,FeatureX
U1402,2023-06-12,login,ExportTool
U1402,2023-06-15,login,ReportBuilder
U1402,2023-06-27,logout,Dashboard
U1402,2023-07-24,feature_click,
U1402,2023-08-01,login,ReportBuilder
U1402,2023-08-03,logout,ReportBuilder
U1402,2023-08-13,logout,Dashboard
U1402,2023-08-26,logout,ReportBuilder
U1402,2023-08-29,login,ReportBuilder
U1402,2023-09-25,login,FeatureX
U1402,2023-10-17,login,ExportTool
U1402,2023-10-28,logout,
U1402,2023-11-07,logout,
U1402,2023-12-14,logout,ReportBuilder
U1402,2023-12-19,login,FeatureX
U1402,2024-01-01,feature_click,ChatSupport
U1402,2024-01-03,login,Settings
U1402,2024-01-04,feature_click,FeatureY
U1402,2024-02-04,login,Settings
U1402,2024-03-01,feature_click,FeatureX
U1402,2024-03-02,feature_click,ChatSupport
U1402,2024-03-24,login,ExportTool
U1402,2024-04-24,feature_click,FeatureY
U1402,2024-04-28,feature_click,Settings
U1402,2024-05-09,login,FeatureY
U1402,2024-05-18,login,ChatSupport
U1402,2024-05-20,feature_click,FeatureY
U1402,2024-06-03,feature_click,
U1539,2023-01-09,login,FeatureX
U1539,2023-01-11,feature_click,ChatSupport
U1539,2023-01-31,logout,ExportTool
U1539,2023-02-07,login,ReportBuilder
U1539,2023-03-01,logout,ExportTool
U1539,2023-03-04,logout,FeatureX
U1539,2023-03-13,logout,ChatSupport
U1539,2023-03-28,login,Dashboard
U1539,2023-03-28,logout,ExportTool
U1539,2023-05-30,login,ExportTool
U1539,2023-05-31,logout,FeatureY
U1539,2023-06-04,logout,ReportBuilder
U1539,2023-06-18,logout,Dashboard
U1539,2023-07-22,feature_click,ExportTool
U1539,2023-07-30,logout,FeatureX
U1539,2023-10-14,login,Dashboard
U1539,2023-10-30,logout,ReportBuilder
U1539,2023-11-05,feature_click,ExportTool
U1539,2023-11-08,logout,Dashboard
U1539,2023-11-18,feature_click,FeatureX
U1539,2023-11-19,login,Settings
U1539,2023-12-13,feature_click,ExportTool
U1539,2023-12-19,feature_click,ChatSupport
U1539,2023-12-20,logout,FeatureY
U1539,2024-01-06,logout,Settings
U1539,2024-02-07,login,FeatureX
U1539,2024-02-16,logout,Settings
U1539,2024-02-16,feature_click,
U1539,2024-02-18,login,ChatSupport
U1539,2024-02-19,logout,FeatureY
U1539,2024-03-05,feature_click,ReportBuilder
U1539,2024-03-20,login,Dashboard
U1539,2024-03-28,feature_click,ChatSupport
U1539,2024-03-29,feature_click,Settings
U1539,2024-04-01,feature_click,ReportBuilder
U1539,2024-06-13,feature_click,FeatureY
U1539,2024-06-16,logout,FeatureY
U1539,2024-06-24,feature_click,
U1156,2023-02-03,feature_click,ExportTool
U1156,2023-02-11,feature_click,Dashboard
U1156,2023-04-23,login,ChatSupport
U1156,2023-05-01,logout,FeatureY
U1156,2023-05-01,login,ExportTool
U1156,2023-05-02,feature_click,Settings
U1156,2023-05-04,login,
U1156,2023-05-11,login,ReportBuilder
U1156,2023-05-13,logout,FeatureX
U1156,2023-05-28,login,Dashboard
U1156,2023-06-06,feature_click,
U1156,2023-06-10,logout,ExportTool
U1156,2023-06-16,logout,
U1156,2023-08-06,feature_click,FeatureY
U1156,2023-10-24,feature_click,ChatSupport
U1156,2023-11-09,login,
U1156,2024-01-14,feature_click,
U1156,2024-01-14,login,FeatureX
U1156,2024-01-16,login,FeatureY
U1156,2024-01-19,feature_click,Settings
U1156,2024-02-23,feature_click,FeatureX
U1156,2024-03-02,logout,Dashboard
U1156,2024-03-26,logout,
U1156,2024-04-11,logout,ExportTool
U1156,2024-04-13,logout,ReportBuilder
U1156,2024-04-29,login,Dashboard
U1156,2024-05-11,logout,ExportTool
U1156,2024-05-16,logout,ReportBuilder
U1156,2024-06-01,logout,ReportBuilder
U1156,2024-06-09,login,Dashboard
U1156,2024-06-19,logout,Settings
U1156,2024-06-25,feature_click,Dashboard
U1154,2023-01-20,feature_click,Dashboard
U1154,2023-02-16,feature_click,FeatureY
U1154,2023-03-28,login,FeatureY
U1154,2023-07-04,login,FeatureX
U1154,2023-07-30,feature_click,ExportTool
U1154,2023-09-09,login,ReportBuilder
U1154,2023-10-09,login,ChatSupport
U1154,2023-11-25,feature_click,ChatSupport
U1154,2024-02-16,login,ExportTool
U1154,2024-03-30,login,ChatSupport
U1154,2024-06-28,feature_click,FeatureY
U1154,2024-06-30,logout,ChatSupport
U1038,2023-01-28,login,FeatureY
U1038,2023-03-01,feature_click,ExportTool
U1038,2023-04-12,feature_click,ReportBuilder
U1038,2023-07-05,login,Settings
U1038,2023-11-02,login,Settings
U1038,2023-11-24,feature_click,FeatureY
U1038,2023-11-30,login,ExportTool
U1038,2024-02-04,login,FeatureX
U2038,2023-01-01,feature_click,Settings
U2038,2023-01-02,logout,ExportTool
U2038,2023-01-20,login,ChatSupport
U2038,2023-01-30,logout,ReportBuilder
U2038,2023-02-12,feature_click,ReportBuilder
U2038,2023-03-03,feature_click,ReportBuilder
U2038,2023-03-09,login,ExportTool
U2038,2023-03-27,feature_click,Settings
U2038,2023-04-14,logout,FeatureX
U2038,2023-05-09,logout,FeatureX
U2038,2023-05-26,logout,ExportTool
U2038,2023-06-21,logout,
U2038,2023-06-22,feature_click,Settings
U2038,2023-07-28,logout,FeatureX
U2038,2023-08-28,feature_click,Settings
U2038,2023-09-09,feature_click,FeatureX
U2038,2023-09-10,login,ChatSupport
U2038,2023-09-14,logout,Dashboard
U2038,2023-10-03,logout,
U2038,2023-10-07,login,Dashboard
U2038,2023-10-24,logout,ChatSupport
U2038,2023-11-08,feature_click,
U2038,2024-01-18,feature_click,ReportBuilder
U2038,2024-01-25,logout,ReportBuilder
U2038,2024-02-21,logout,Dashboard
U2038,2024-02-21,logout,
U2038,2024-02-22,logout,ReportBuilder
U2038,2024-03-09,feature_click,FeatureY
U2038,2024-04-01,logout,FeatureX
U2038,2024-04-07,feature_click,ChatSupport
U2038,2024-04-20,logout,Dashboard
U2038,2024-05-08,login,
U2038,2024-05-10,feature_click,Settings
U2038,2024-05-27,feature_click,Dashboard
U1063,2023-01-08,logout,
U1063,2023-01-21,login,Settings
U1063,2023-02-07,logout,ChatSupport
U1063,2023-04-03,login,ChatSupport
U1063,2023-04-24,logout,ReportBuilder
U1063,2023-07-16,login,ExportTool
U1063,2023-07-20,logout,Settings
U1063,2023-08-03,logout,ExportTool
U1063,2023-08-15,login,Dashboard
U1063,2023-08-28,logout,ExportTool
U1063,2023-10-12,logout,
U1063,2023-10-15,login,FeatureY
U1063,2023-10-15,logout,Dashboard
U1063,2023-11-07,feature_click,FeatureY
U1063,2024-01-02,feature_click,ExportTool
U1063,2024-01-07,login,
U1063,2024-02-10,feature_click,FeatureX
U1063,2024-05-19,logout,Dashboard
U1063,2024-05-20,logout,Settings
U1829,2023-01-06,feature_click,ReportBuilder
U1829,2023-07-19,logout,Dashboard
U1829,2023-10-12,logout,Settings
U1829,2023-11-20,logout,FeatureY
U1829,2024-02-06,login,Settings
U1829,2024-03-06,login,ChatSupport
U1829,2024-04-04,feature_click,ExportTool
U1829,2024-06-29,login,ReportBuilder
U1435,2023-01-25,login,
U1435,2023-09-11,login,FeatureX
U1435,2023-09-14,login,FeatureX
U1435,2023-12-09,logout,Settings
U1435,2024-03-18,login,
U1435,2024-05-06,login,
U1075,2023-02-04,login,ReportBuilder
U1075,2023-02-26,logout,Dashboard
U1075,2023-03-04,logout,Dashboard
U1075,2023-03-05,feature_click,FeatureY
U1075,2023-03-08,feature_click,ReportBuilder
U1075,2023-03-29,logout,FeatureY
U1075,2023-05-11,login,Dashboard
U1075,2023-11-05,feature_click,FeatureY
U1075,2023-11-17,feature_click,FeatureY
U1075,2024-01-22,logout,ReportBuilder
U1075,2024-03-18,feature_click,Dashboard
U1075,2024-03-28,feature_click,FeatureX
U2165,2023-01-13,login,ExportTool
U2165,2023-02-15,logout,FeatureY
U2165,2023-03-03,logout,FeatureX
U2165,2023-03-11,feature_click,ChatSupport
U2165,2023-04-16,login,
U2165,2023-04-21,feature_click,FeatureX
U2165,2023-05-10,feature_click,FeatureX
U2165,2023-05-21,login,ChatSupport
U2165,2023-07-10,login,Settings
U2165,2023-07-18,logout,Dashboard
U2165,2023-09-06,feature_click,FeatureX
U2165,2023-09-20,login,Settings
U2165,2023-12-30,logout,Settings
U2165,2024-03-07,login,FeatureX
U2165,2024-03-31,login,
U2165,2024-05-07,logout,
U2165,2024-06-05,logout,FeatureX
U1533,2023-01-04,login,ReportBuilder
U1533,2023-01-07,login,ExportTool
U1533,2023-01-11,feature_click,Settings
U1533,2023-02-13,logout,FeatureX
U1533,2023-03-17,login,Dashboard
U1533,2023-04-18,login,Settings
U1533,2023-06-16,feature_click,ChatSupport
U1533,2023-07-08,login,ExportTool
U1533,2023-07-30,logout,ChatSupport
U1533,2023-08-07,feature_click,Settings
U1533,2023-08-13,login,Settings
U1533,2023-08-17,login,ChatSupport
U1533,2023-08-24,feature_click,ReportBuilder
U1533,2023-09-02,login,ChatSupport
U1533,2023-11-03,feature_click,ReportBuilder
U1533,2023-12-03,feature_click,Settings
U1533,2023-12-06,feature_click,
U1533,2024-01-02,login,FeatureX
U1533,2024-01-07,feature_click,ChatSupport
U1533,2024-01-20,logout,FeatureY
U1533,2024-02-14,logout,ReportBuilder
U1533,2024-03-04,login,ChatSupport
U1533,2024-04-10,login,Settings
U1533,2024-04-22,login,FeatureY
U1533,2024-05-07,logout,FeatureX
U1533,2024-05-22,feature_click,FeatureY
U2113,2023-02-17,feature_click,
U2113,2023-02-24,login,FeatureX
U2113,2023-03-08,logout,FeatureX
U2113,2023-03-25,logout,
U2113,2023-05-10,logout,
U2113,2023-06-02,feature_click,ExportTool
U2113,2023-06-21,logout,FeatureY
U2113,2023-07-13,logout,Dashboard
U2113,2023-08-03,login,Settings
U2113,2023-09-11,login,
U2113,2023-10-14,login,FeatureY
U2113,2023-10-29,login,ExportTool
U2113,2023-12-02,feature_click,FeatureY
U2113,2024-01-19,logout,ChatSupport
U2113,2024-02-02,feature_click,ExportTool
U2113,2024-04-26,logout,ReportBuilder
U2113,2024-05-15,login,ReportBuilder
U2113,2024-06-04,feature_click,
U2113,2024-06-04,logout,FeatureX
U2113,2024-06-05,login,Dashboard
U2105,2023-01-26,logout,FeatureX
U2105,2023-02-09,feature_click,ExportTool
U2105,2023-03-15,logout,ExportTool
U2105,2023-03-19,login,ChatSupport
U2105,2023-03-22,logout,ExportTool
U2105,2023-03-26,login,ExportTool
U2105,2023-04-11,feature_click,FeatureX
U2105,2023-05-02,feature_click,FeatureY
U2105,2023-07-03,logout,Dashboard
U2105,2023-07-21,feature_click,ChatSupport
U2105,2023-07-25,feature_click,Settings
U2105,2023-08-22,login,Settings
U2105,2023-08-28,feature_click,Settings
U2105,2023-09-29,logout,
U2105,2023-10-07,logout,
U2105,2023-10-11,feature_click,ReportBuilder
U2105,2023-10-29,feature_click,Settings
U2105,2023-11-21,feature_click,FeatureY
U2105,2023-12-08,login,
U2105,2023-12-11,feature_click,Dashboard
U2105,2024-01-03,feature_click,ChatSupport
U2105,2024-01-04,logout,ChatSupport
U2105,2024-01-12,feature_click,Dashboard
U2105,2024-01-27,feature_click,FeatureX
U2105,2024-02-23,feature_click,Settings
U2105,2024-03-12,feature_click,FeatureY
U2105,2024-03-18,logout,FeatureY
U2105,2024-03-28,logout,ExportTool
U2105,2024-04-06,feature_click,Dashboard
U2105,2024-04-23,logout,Dashboard
U2105,2024-05-24,login,ChatSupport
U2105,2024-05-28,feature_click,FeatureY
U2105,2024-06-08,feature_click,Settings
U2105,2024-06-09,feature_click,ReportBuilder
U1966,2023-01-12,feature_click,Settings
U1966,2023-01-28,login,Settings
U1966,2023-02-02,feature_click,FeatureY
U1966,2023-02-28,logout,
U1966,2023-03-12,login,ExportTool
U1966,2023-03-13,logout,Settings
U1966,2023-03-13,logout,
U1966,2023-04-06,feature_click,Settings
U1966,2023-04-17,login,ChatSupport
U1966,2023-04-22,feature_click,ReportBuilder
U1966,2023-04-24,feature_click,Settings
U1966,2023-05-13,logout,FeatureX
U1966,2023-06-10,logout,
U1966,2023-06-25,feature_click,
U1966,2023-06-25,logout,Dashboard
U1966,2023-07-01,logout,ReportBuilder
U1966,2023-07-11,feature_click,
U1966,2023-07-12,feature_click,ExportTool
U1966,2023-07-23,feature_click,ChatSupport
U1966,2023-07-30,feature_click,Settings
U1966,2023-08-27,login,FeatureY
U1966,2023-10-18,feature_click,FeatureY
U1966,2023-10-26,logout,ChatSupport
U1966,2023-11-08,logout,ReportBuilder
U1966,2023-12-01,feature_click,Dashboard
U1966,2023-12-03,login,ChatSupport
U1966,2024-01-13,feature_click,ExportTool
U1966,2024-01-31,logout,ReportBuilder
U1966,2024-01-31,logout,Settings
U1966,2024-02-05,feature_click,FeatureY
U1966,2024-02-25,logout,ReportBuilder
U1966,2024-03-04,feature_click,ReportBuilder
U1966,2024-04-07,login,FeatureX
U1966,2024-04-10,feature_click,
U1966,2024-05-01,login,ExportTool
U1966,2024-05-04,login,Dashboard
U1966,2024-05-15,feature_click,Dashboard
U1966,2024-06-14,login,
U1966,2024-06-20,feature_click,FeatureX
U1304,2023-01-11,login,
U1304,2023-01-12,feature_click,ChatSupport
U1304,2023-01-19,login,Dashboard
U1304,2023-02-08,logout,Settings
U1304,2023-03-11,feature_click,Dashboard
U1304,2023-03-21,logout,ReportBuilder
U1304,2023-03-26,feature_click,ExportTool
U1304,2023-04-13,feature_click,Dashboard
U1304,2023-04-28,logout,Dashboard
U1304,2023-05-08,login,FeatureY
U1304,2023-05-20,login,Settings
U1304,2023-05-24,feature_click,Settings
U1304,2023-06-15,login,ReportBuilder
U1304,2023-06-22,login,FeatureY
U1304,2023-06-24,login,Dashboard
U1304,2023-07-01,feature_click,Settings
U1304,2023-07-19,logout,ReportBuilder
U1304,2023-09-06,login,ReportBuilder
U1304,2023-09-14,logout,ChatSupport
U1304,2023-10-07,logout,ChatSupport
U1304,2023-10-13,login,FeatureY
U1304,2023-10-29,logout,ReportBuilder
U1304,2023-12-01,feature_click,FeatureX
U1304,2024-02-05,logout,Settings
U1304,2024-02-11,logout,Settings
U1304,2024-03-24,logout,FeatureY
U1304,2024-04-17,feature_click,ReportBuilder
U1304,2024-04-20,login,Settings
U1304,2024-04-27,login,FeatureX
U1304,2024-05-11,feature_click,ChatSupport
U1749,2023-01-13,feature_click,Settings
U1749,2023-08-06,login,ExportTool
U1749,2023-11-20,logout,FeatureX
U1749,2024-02-03,login,ReportBuilder
